% low variance
@RELATION myRel

@ATTRIBUTE IMPACT_TYPE NUMERIC
@ATTRIBUTE ENVIRONMENT NUMERIC
@ATTRIBUTE LIGHT NUMERIC
@ATTRIBUTE ROAD_SURFACE_CONDITION NUMERIC
@ATTRIBUTE TRAFFIC_CONTROL_CONDITION NUMERIC
@ATTRIBUTE NO_OF_PEDESTRIANS NUMERIC
@ATTRIBUTE X NUMERIC
@ATTRIBUTE Y NUMERIC
@ATTRIBUTE Highway NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_01 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_02 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_03 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_04 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_07 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_08 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_09 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_11 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_01 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_02 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_03 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_04 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_05 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_06 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_07 NUMERIC
@ATTRIBUTE class {1.0, 2.0, 3.0}

@DATA
4.0,1.0,1.0,2.0,1.0,0.0,0.8821522168412557,0.8232675163319811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3.0,3.0,1.0,6.0,1.0,0.0,0.5277026221451111,0.5299243979258392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,3.0,1.0,5.0,1.0,0.0,0.6075729515965556,0.8122628579357354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,2.0,?,0.0,0.6772373470907755,0.7911572891692629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,1.0,1.0,?,0.0,0.6933798484095446,0.8535481679446093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,2.0,1.0,0.0,0.5897220651030777,0.7210188886655828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
7.0,3.0,1.0,5.0,?,0.0,0.6991503414978633,0.7265975432714242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5.0,1.0,1.0,2.0,1.0,0.0,0.6075948762692702,0.8090582750730562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,1.0,3.0,1.0,0.0,0.6118367738851935,0.8182582466391324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,1.0,2.0,?,1.0,0.6146826176086426,0.8176055214779012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2.0,1.0,1.0,2.0,1.0,0.0,0.39577160576188586,0.6054433289679793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
4.0,1.0,1.0,5.0,?,0.0,0.3920120402239835,0.6055211000571035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,1.0,2.0,?,0.0,0.681930896061993,0.823938181085353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,1.0,3.0,1.0,0.0,0.452411272026529,0.5839714442434598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,2.0,1.0,0.0,0.7594112979968539,0.8828046199838582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,1.0,1.0,?,0.0,0.6782517992193648,0.8197862826157092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6.0,1.0,1.0,3.0,?,0.0,0.5641306100071999,0.783570238078596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5079151737700673,0.6913494974425305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2.0,3.0,5.0,3.0,1.0,0.0,0.6789626820722319,0.47411767804047145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
0.0,1.0,1.0,2.0,?,0.0,0.5146010445788969,0.6808197453928244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,7.0,1.0,1.0,1.0,0.5156903246004738,0.6980829886519331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3.0,1.0,1.0,3.0,1.0,0.0,0.7486179784222333,0.9074307351442883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3.0,1.0,1.0,6.0,1.0,0.0,0.4403669106606518,0.11174203970435315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3.0,1.0,1.0,4.0,?,0.0,0.656583273728657,0.780563434291139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,5.0,5.0,1.0,0.0,0.5665631443440207,0.7656218239672938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,3.0,5.0,2.0,1.0,0.0,0.5923548937861352,0.7648497808042976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,7.0,1.0,?,0.0,0.730505856665725,0.28234673982164793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,1.0,1.0,?,0.0,0.5429984146188627,0.7214666063445208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
7.0,3.0,7.0,3.0,?,0.0,0.584750923137844,0.2264749642723558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,7.0,4.0,1.0,0.0,0.6574716649456365,0.5731968299032246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,0.0,2.0,?,0.0,0.5828812658174769,0.7689916745014074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,7.0,5.0,?,0.0,0.6091786860826218,0.8025926292031471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
6.0,1.0,0.0,4.0,?,0.0,0.5461687206255368,0.7344112377810887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,7.0,1.0,?,0.0,0.5681100060089141,0.5245694132351986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
4.0,1.0,7.0,2.0,?,0.0,0.6075854316482481,0.8096233557981805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,7.0,1.0,?,0.0,0.7227548844463483,0.26703304724229326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,7.0,1.0,1.0,0.0,0.7415417331213137,0.8333225591735101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,7.0,2.0,1.0,0.0,0.5587719395639557,0.7383506703665859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
4.0,1.0,7.0,1.0,1.0,0.0,0.5597608407046968,0.6955877260924694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4.0,1.0,7.0,1.0,1.0,0.0,0.5659794660501136,0.6984956321282141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,7.0,2.0,1.0,0.0,0.6973380714484154,0.5298955828666294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3.0,1.0,7.0,1.0,1.0,0.0,0.60252856974033,0.8049841312643338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,7.0,2.0,1.0,0.0,0.31531996989348343,0.3525209045122608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5.0,1.0,7.0,2.0,1.0,0.0,0.6563397828690203,0.7841199420104346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
4.0,1.0,7.0,2.0,1.0,0.0,0.6165750311286509,0.8368147176414027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,7.0,2.0,?,0.0,0.8166947221627892,0.9755745881339806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,3.0,2.0,?,0.0,0.7260140601911136,0.27858680172707295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,7.0,2.0,?,0.0,0.38778164579430907,0.5675186861305548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5715546634841502,0.7466306299906762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,1.0,2.0,?,0.0,0.5720522251326985,0.7821684363751302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
5.0,1.0,1.0,4.0,?,0.0,0.5432881064487898,0.7204787788013647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,2.0,1.0,0.0,0.4964078811121393,0.6707235499154223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,2.0,1.0,0.0,0.5635133644723087,0.6834473042304694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,1.0,2.0,?,1.0,0.638399868194643,0.8250593563113284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,1.0,2.0,1.0,0.0,0.8146672379344011,0.809655505781592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,2.0,?,0.0,0.5654245457218297,0.6773790071845269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,1.0,2.0,1.0,0.0,0.8480683331673458,0.8185530013668938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,1.0,4.0,1.0,0.0,0.6082349447165631,0.7684968736071482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,1.0,2.0,?,0.0,0.5654268389730239,0.6773717787774558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,1.0,2.0,1.0,0.0,0.6973380714484154,0.5298844609766036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3.0,1.0,1.0,2.0,?,0.0,0.6361732249282719,0.7946460798565766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3.0,1.0,1.0,1.0,1.0,0.0,0.564269103318531,0.6810477359240821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,1.0,?,0.0,0.688067942421168,0.7357127781924362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,3.0,?,0.0,0.646018342912174,0.8192092421624722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,1.0,?,0.0,0.5469897676918674,0.7078148559832727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,7.0,2.0,?,0.0,0.6234676269174564,0.6699861209655182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,7.0,1.0,?,0.0,0.6757527570240196,0.6591081075473255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,7.0,2.0,?,0.0,0.5990750370851474,0.6461721501992628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4.0,1.0,7.0,2.0,?,0.0,0.5381202142528005,0.677506604998058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,7.0,1.0,1.0,0.0,0.6020401084272988,0.7826251731347327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,3.0,7.0,3.0,1.0,0.0,0.5655504517645289,0.7271138486768081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,7.0,2.0,1.0,0.0,0.5975011865341244,0.7929256532537465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,7.0,2.0,1.0,0.0,0.5719637544798815,0.5039069129676221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
7.0,2.0,7.0,2.0,1.0,0.0,0.5961430469338582,0.7286755131746077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,4.0,7.0,6.0,1.0,0.0,0.5169571582555372,0.6511656981066665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,7.0,5.0,?,0.0,0.6142199193347402,0.8407619207645354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,7.0,6.0,1.0,0.0,0.7536058307430515,0.8942144963108802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
7.0,3.0,7.0,6.0,?,0.0,0.5690021236101712,0.7863424636274345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6.0,1.0,7.0,2.0,?,0.0,0.5890321681790605,0.7006451632617114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3.0,3.0,1.0,4.0,1.0,0.0,0.6533254965692965,0.33309658109654094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5.0,1.0,1.0,1.0,1.0,0.0,0.5485743899713569,0.6452512839910014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5643348130065107,0.6995138025530139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,1.0,1.0,1.0,0.0,0.6501569274770329,0.6830856538806387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,1.0,1.0,0.0,0.545893900976341,0.6546318835935949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,1.0,2.0,1.0,0.0,0.7675240154030236,0.8628767887288973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,3.0,1.0,0.0,0.6051375319327787,0.7174702336249084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,1.0,1.0,1.0,0.0,0.6375052834124917,0.7886872603218364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4.0,1.0,1.0,1.0,1.0,0.0,0.6399831645579876,0.7881942008165481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,1.0,1.0,1.0,0.0,0.6092355551383362,0.8191783078657124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,1.0,2.0,?,0.0,0.5615407645949659,0.47686095710450616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0.0,1.0,1.0,1.0,?,0.0,0.6507615666825028,0.819745409259184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,1.0,1.0,1.0,1.0,0.0,0.5926053906770816,0.7888752810474386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,5.0,6.0,?,0.0,0.636076722535428,0.7933726152355547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,5.0,2.0,?,0.0,0.6309386271180699,0.8132918873993589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,5.0,2.0,1.0,0.0,0.7444365392468795,0.8858438037494807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,7.0,2.0,1.0,0.0,0.6020995530721462,0.8241067508246118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,7.0,1.0,?,0.0,0.49199265182752505,0.6456482221100259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,7.0,3.0,1.0,0.0,0.355771658179056,0.21072825725124744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,0.0,2.0,?,0.0,0.6103250924805659,0.706859424846499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,7.0,1.0,?,0.0,0.59497694359293,0.6006764901923844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,7.0,1.0,1.0,0.0,0.6045823102057666,0.7244472728690283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,7.0,2.0,1.0,0.0,0.6186702240452808,0.7449501403370533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
7.0,1.0,3.0,1.0,?,0.0,0.7034322441363052,0.8602130714275518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,7.0,1.0,?,0.0,0.5193194059323849,0.6689680326817324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
3.0,3.0,1.0,3.0,?,0.0,0.7987180034871715,0.861958468891288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5382100858736205,0.6771880129550851,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,1.0,1.0,?,0.0,0.4704135345422005,0.6206870538522367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
7.0,1.0,1.0,1.0,?,0.0,0.8939796283050816,0.46674669060934093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,1.0,1.0,?,0.0,0.6389531397646655,0.825149054272174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0,1.0,1.0,1.0,0.0,0.5254630187334204,0.6235002348985574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1.0,1.0,1.0,2.0,?,0.0,0.4497521013328738,0.5681591394278769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5958811362041105,0.6402735564382311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5.0,1.0,1.0,1.0,?,0.0,0.6377220998890181,0.6336157006522143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,0.0,1.0,?,0.0,0.5602298802648882,0.7628594717654238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,1.0,1.0,?,0.0,0.5950233077712266,0.7736715916816053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
6.0,1.0,0.0,2.0,?,0.0,0.544174111493227,0.7159379427450716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7.0,3.0,5.0,2.0,?,0.0,0.3468008454889553,0.6961148248239084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,1.0,5.0,2.0,1.0,0.0,0.6328353733937115,0.7286416710868053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
3.0,4.0,7.0,2.0,1.0,0.0,0.482909509141793,0.5905777483442876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3.0,1.0,7.0,1.0,?,0.0,0.6093984951030453,0.801204577901359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
