DATE,TIME,CLASS_OF_ACCIDENT,IMPACT_TYPE,ENVIRONMENT,LIGHT,ROAD_SURFACE_CONDITION,TRAFFIC_CONTROL_CONDITION,NO_OF_PEDESTRIANS,X,Y,Highway,Month,categorical_TRAFFIC_CONTROL_01,categorical_TRAFFIC_CONTROL_02,categorical_TRAFFIC_CONTROL_03,categorical_TRAFFIC_CONTROL_04,categorical_TRAFFIC_CONTROL_07,categorical_TRAFFIC_CONTROL_08,categorical_TRAFFIC_CONTROL_09,categorical_TRAFFIC_CONTROL_11,categorical_ACCIDENT_LOCATION_01,categorical_ACCIDENT_LOCATION_02,categorical_ACCIDENT_LOCATION_03,categorical_ACCIDENT_LOCATION_04,categorical_ACCIDENT_LOCATION_05,categorical_ACCIDENT_LOCATION_06,categorical_ACCIDENT_LOCATION_07,categorical_Seasons_Fall,categorical_Seasons_Spring,categorical_Seasons_Summer,categorical_Seasons_Winter
2018-05-28,09:04:00,03,04,01,01,01,00,0,367720.7248,5031226.869,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-28,09:07:00,02,05,01,01,01,01,0,363180.5839,5026638.914,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-14,13:22:00,01,07,01,01,01,01,1,375592.3281,5020307.34,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-17,16:47:00,02,07,01,01,01,01,1,383540.7636,5035988.563999999,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-17,15:15:00,03,03,01,01,01,01,0,363670.3519,5021246.532,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-30,13:24:00,02,02,01,01,01,,0,360702.4072,5025498.291,False,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-14,14:01:00,03,03,01,01,01,01,0,368662.5748,5022311.058999999,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-10,15:29:00,03,02,01,01,01,,0,384928.5095,5038685.091,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-17,16:50:00,03,04,01,01,01,01,0,373099.8356,5030005.467,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-30,13:56:00,02,0,01,01,01,01,1,370826.7132,5033474.592,False,April,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-14,14:34:00,02,03,01,01,01,01,0,362206.8752,5024626.491,True,May,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-10,16:58:00,03,02,01,01,01,01,0,363393.8567,5022913.336,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-17,16:58:00,02,05,01,01,01,,0,365093.1219,5017885.944,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-04-30,14:36:00,03,03,01,01,01,01,0,372305.6349,5031952.272,False,April,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-14,15:10:00,02,07,01,01,01,01,1,361854.6618,5014886.427,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-10,17:03:00,02,02,01,01,01,01,0,371808.7252,5027052.541,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-17,17:43:00,03,03,01,01,01,00,0,368021.80299999996,5016016.602,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-30,14:37:00,03,03,01,01,01,01,0,372651.0703,5032411.869,False,April,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-30,14:50:00,03,04,01,01,01,01,0,365382.691,5013223.416,False,April,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2018-04-30,16:38:00,02,07,01,01,01,01,1,370686.7064,5033406.595,False,April,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-04-30,16:36:00,03,03,01,01,01,01,0,367252.7647,5029797.172,False,April,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-30,16:40:00,03,0,01,01,01,,0,366287.9392,5014950.063,False,April,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-04-30,16:45:00,03,03,01,01,01,,0,367003.2063,5025436.421,False,April,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-04-30,17:10:00,03,04,01,01,01,01,0,373705.723,5030406.556,False,April,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-30,17:22:00,03,0,01,01,01,,0,366198.6655,5025949.151000001,False,April,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-04-29,22:30:00,03,03,01,07,01,01,0,363670.2306,5021246.896000001,False,April,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-30,17:20:00,03,03,01,01,01,,0,374078.7898,5032256.935,True,April,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-04-30,18:40:00,03,07,01,01,01,,0,349642.0876,5007192.231000001,False,April,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-04-30,12:30:00,03,04,01,01,01,,0,369178.1256,5027945.8319999995,False,April,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-04-30,20:38:00,03,02,01,07,01,01,0,379860.7422,5036471.581,False,April,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2018-04-30,07:30:00,02,03,01,01,01,00,0,366153.401,5020631.948,False,April,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-04-30,21:39:00,01,07,01,07,01,01,0,388102.8337,5015169.435,False,April,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-30,22:32:00,03,05,01,07,01,01,0,360006.6963,5024632.294,False,April,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-04-30,23:46:00,03,07,01,07,01,,0,357897.7211,5023450.025,False,April,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-01,06:02:00,03,06,07,01,01,,0,382756.0119,5037502.931,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-01,06:34:00,02,02,01,01,01,01,0,366813.7456,5015028.8,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-01,08:20:00,03,03,07,01,01,,0,370583.06899999996,5029922.086,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-01,08:26:00,03,03,01,01,01,01,0,370311.7345,5032270.102,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,09:14:00,03,03,01,01,01,01,0,364521.9595,5024507.852,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,09:29:00,03,02,01,01,01,02,0,370156.7269,5023121.492,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-01,09:59:00,03,04,01,01,01,01,0,357066.6519,5020455.478,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,10:10:00,03,03,01,01,01,,0,365120.6485,5027861.666999999,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-01,11:07:00,03,05,01,01,01,01,0,364858.6489,5023725.158,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-01,12:22:00,02,01,01,01,01,,0,376845.0882,5023171.065,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-01,13:26:00,02,03,01,01,01,,0,367843.7716,5021892.552,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-01,14:41:00,03,01,01,01,01,01,0,372464.7305,5030105.557,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,15:43:00,02,01,01,01,01,,0,357743.6908,5013542.228999999,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-01,16:34:00,03,03,01,01,01,00,0,367394.4884,5023266.719,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,16:57:00,03,04,01,01,01,01,0,370507.7346,5023400.509,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,16:57:00,03,02,01,01,01,01,0,367253.565,5021558.523,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-01,17:26:00,03,03,01,01,01,01,0,380169.2458,5025656.192,True,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,17:46:00,03,03,01,01,01,00,0,347160.2106,5026306.267,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,18:02:00,03,02,01,01,01,01,0,357894.6603,5020563.485,False,May,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-01,18:04:00,03,03,01,01,01,01,0,358786.405,5022150.819,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,17:50:00,03,03,01,01,01,00,0,364742.516,5025129.617,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,18:30:00,03,04,01,01,01,01,0,349053.6082,5018056.464,False,May,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,19:00:00,02,05,01,01,01,00,0,372868.3285,5022437.096,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-04-30,,03,06,01,00,01,,0,372891.8858,5027871.916999999,False,April,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-01,20:02:00,03,05,01,01,01,01,0,373365.0377,5029424.884,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-01,,03,06,01,00,01,,0,351585.30299999996,5012054.7930000005,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-01,21:24:00,03,0,01,07,01,01,0,364718.7008,5024784.523,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-01,21:00:00,03,07,01,07,01,01,0,356815.6485,5021083.475,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-01,23:31:00,02,05,01,07,01,01,0,380940.4974,5036251.41,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-01,23:20:00,03,06,01,07,01,,0,353249.3019,5017296.342,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,05:57:00,03,07,01,03,01,,0,368360.5128,5025276.458000001,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,03:48:00,03,0,01,07,01,,0,371913.3732,5024327.685,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,07:32:00,03,0,01,01,01,01,0,364858.1215,5023726.145,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-02,08:34:00,03,07,01,01,01,,0,351290.9511,5018159.4860000005,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,08:51:00,03,03,01,01,01,,0,369326.8688,5029790.8780000005,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,09:29:00,03,02,01,01,01,,0,371333.5733,5024296.024,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-02,09:33:00,03,04,01,01,01,,0,381192.0785,5037349.299,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,09:44:00,03,07,01,01,01,,0,344802.0287,5010515.006,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,10:19:00,02,05,01,01,01,01,0,365576.2829,5016707.909,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-02,,03,06,01,00,01,,0,385089.7665,5037511.255,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,10:28:00,03,06,01,01,01,,0,365934.1721,5028475.436000001,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,10:25:00,02,03,01,01,01,01,0,373099.2575,5030005.661,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-02,14:20:00,03,05,01,01,01,,0,361681.1445,5020046.01,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,14:34:00,03,03,01,01,01,01,0,350907.0861,5022246.886,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-02,14:36:00,03,02,01,01,01,01,0,371921.3495,5032887.743,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-02,14:37:00,02,03,01,01,01,01,0,368511.5682,5032413.8780000005,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-02,15:16:00,03,02,01,01,01,01,0,365445.6997,5028595.55,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-02,07:30:00,03,04,01,01,01,,0,350793.9609,5022371.217,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,16:33:00,03,04,01,01,01,01,0,368000.6991,5032573.595,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-02,14:40:00,03,04,01,01,01,,0,376491.7307,5035024.592,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,18:46:00,03,04,01,01,01,,0,369119.5088,5032782.006,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,17:13:00,02,02,01,01,01,,0,351830.0315,5022687.972,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-02,17:32:00,03,02,01,01,01,,0,362930.7799,5026520.008,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-02,17:46:00,03,03,01,01,01,01,0,383529.4843,5037156.682,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-02,17:47:00,02,07,01,01,01,,0,379777.5614,5026801.308,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,17:59:00,03,07,01,01,01,,0,384835.9224,5040827.94,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,17:15:00,03,06,01,01,01,,0,368034.9004,5030723.501,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-02,18:42:00,03,04,01,01,01,01,0,367356.7117,5029551.563,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-02,20:23:00,03,07,01,05,01,,0,344840.1076,5028608.798,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-03,07:11:00,03,07,02,01,02,,0,323200.4423,5022704.596,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-03,07:24:00,03,02,01,01,01,01,0,373069.9672,5027159.302,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-03,08:20:00,03,02,02,01,02,,0,353261.0621,5018166.263,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-03,08:38:00,03,06,01,01,01,,0,361760.7235,5014906.694,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-03,08:57:00,02,03,01,01,02,,0,370349.2063,5027902.732,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-03,09:24:00,03,02,02,01,02,01,0,367526.7018,5030815.565,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-03,09:38:00,03,04,01,01,02,01,0,368373.6376,5031798.27,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-03,09:59:00,03,02,01,01,02,01,0,351416.5959,5010740.397,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-03,10:04:00,02,02,01,01,01,,0,370458.3924,5025652.532,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-03,11:53:00,03,02,02,01,02,01,0,374971.6153,5027717.413,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-14,15:22:00,02,03,01,01,01,,0,359720.915,5014697.016,True,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-17,17:46:00,02,05,01,01,01,00,0,367808.6559,5031085.8,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-10,17:03:00,03,04,01,01,01,01,0,368802.4119,5033234.255,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-14,15:23:00,02,05,01,01,01,00,0,369292.7809,5032791.55,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-17,17:56:00,03,03,01,01,01,00,0,367413.7133,5031722.505,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-10,17:10:00,03,05,01,01,01,01,0,363180.2749,5026639.249,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-14,16:46:00,03,03,01,01,01,01,0,375399.79799999995,5031874.666999999,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-17,18:35:00,03,03,01,01,01,,0,370000.0885,5026838.81,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-10,17:41:00,03,05,01,01,01,01,0,368235.6976,5022055.978999999,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-14,18:19:00,02,02,01,01,01,01,0,346103.5894,5025327.525,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-17,18:46:00,03,05,01,01,01,01,0,369995.7494,5026851.51,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-10,19:50:00,02,02,01,01,01,01,0,374450.5374,5029961.739,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-14,18:39:00,02,07,01,01,01,01,1,380887.7491,5034540.555,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-13,16:30:00,03,03,01,01,01,01,0,367700.739,5028729.579,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-14,18:45:00,03,03,01,01,01,01,0,368036.6663,5021945.702,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-14,20:54:00,03,04,01,07,01,,0,368416.0771,5027186.44,False,May,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-14,21:13:00,03,05,01,07,01,01,0,373705.7721,5030406.651000001,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-07,,03,06,01,00,01,,0,367210.1345,5031405.658,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,07:37:00,03,05,01,01,02,00,0,365150.0057,5029270.72,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,08:26:00,02,07,01,01,01,,0,362313.4033,5013247.039,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,08:56:00,03,04,01,01,01,01,0,372903.32200000004,5027463.776000001,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,09:11:00,03,03,02,01,02,00,0,352520.4753,5020552.605,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,09:28:00,03,07,01,01,01,01,0,372093.7129,5032472.585,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,12:25:00,03,03,01,01,01,01,0,364358.4513,5024891.061000001,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-14,,03,06,01,00,01,,0,367889.0537,5032317.145,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,12:59:00,02,02,01,01,01,01,0,371673.7253,5012108.419,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-15,13:07:00,02,07,01,01,01,,0,344802.0274,5010515.006,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,13:45:00,03,03,01,01,01,01,0,352993.5366,5012174.376,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,14:48:00,03,03,01,01,01,,0,365065.6273,5023243.623,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,15:27:00,02,05,01,01,01,01,0,358967.6647,5021674.49,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-15,15:56:00,03,04,01,01,01,01,0,372860.6639,5030578.443,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-04-24,23:00:00,03,07,01,07,01,,0,343858.3404,5013642.881,False,April,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,16:16:00,03,03,01,01,01,01,0,368036.6311,5021945.539,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,16:33:00,03,03,01,01,01,01,0,359501.8503,5014636.485,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,16:47:00,03,03,01,01,01,01,0,364275.3972,5027493.653,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,17:02:00,03,05,01,01,01,01,0,354124.2971,5017288.4969999995,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-15,17:29:00,03,04,01,01,01,,0,375395.9835,5021530.595,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,17:30:00,03,02,01,01,01,01,0,370136.7424,5033101.52,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-15,17:33:00,02,03,01,01,01,01,0,371545.8537,5033817.392,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,17:50:00,03,05,01,01,01,01,0,367413.6993,5031722.583000001,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-15,18:30:00,03,04,01,01,01,00,0,366576.8856,5030720.754,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-14,,03,06,01,00,01,,0,365354.9866,5021413.924,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,19:24:00,02,07,01,01,01,01,1,368235.6976,5022055.978999999,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-15,19:35:00,03,04,01,01,01,,0,375267.336,5026996.4969999995,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,17:15:00,03,03,01,01,01,02,0,347737.5562,5015442.578,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,20:45:00,02,03,01,07,01,01,0,374507.66,5033198.435,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,09:00:00,03,04,01,01,01,01,0,365885.9074,5015940.492,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,21:31:00,03,05,01,07,01,01,0,380940.6337,5036250.554,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-15,21:33:00,03,03,01,07,01,01,0,362549.8795,5023770.654,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-15,23:15:00,03,07,01,07,01,,0,383372.3397,5037521.601,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-16,05:26:00,02,07,01,03,01,,0,350168.8211,4996653.733,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-16,06:46:00,03,03,01,01,01,,0,375072.5538,5026156.46,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-16,07:17:00,02,02,01,01,01,01,0,350455.2518,5019010.617,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-16,07:30:00,03,02,01,01,01,01,0,360125.7487,5024324.573,False,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-16,08:59:00,03,03,01,01,01,01,0,368293.4471,5020395.43,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-16,09:09:00,03,04,01,01,01,,0,367903.64,5031142.499,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-16,09:14:00,03,03,01,01,01,,0,360408.0777,5023625.71,True,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-16,09:00:00,03,02,01,01,01,01,0,371263.7091,5031614.761,False,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-16,06:50:00,03,03,01,01,01,,0,375494.3127,5031391.645,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-16,09:47:00,03,0,01,01,01,,0,364946.2073,5025927.609,False,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018-05-16,09:57:00,03,03,01,01,01,01,0,348189.11799999996,5023075.597,False,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018-05-16,10:44:00,02,03,01,01,01,01,0,348804.3845,5014360.395,False,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018-05-16,11:25:00,03,03,01,01,01,,0,365422.5385,5027910.473999999,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018-05-15,21:00:00,03,06,01,07,01,,0,369736.7731,5031399.738,False,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
